Url,Name,Address,Phone,Latitude,Longitude,Category,Price,RatingAverage,TotalReviews
https://www.yelp.it/biz/enzo-e-grazia-di-matera-grazia-torino,'Enzo e Grazia di Matera Grazia','Via Capelli Carlo 42 10146 Torino','011 7419827',?,?,'Caffè/Tè; Cioccolatai',2,4.5,3
https://www.yelp.it/biz/kokoroya-torino,Kokoroya,'Via Piave 9A 10122 Torino','011 4338748',?,?,'Cucina giapponese',3,5.0,2
https://www.yelp.it/biz/palazzo-bricherasio-torino,'Palazzo Bricherasio','Via Lagrange 20 10123 Torino','011 544087',?,?,'Monumenti/Luoghi storici e d interesse',null,4.0,4
https://www.yelp.it/biz/osteria-degli-ottoni-torino,'Osteria degli Ottoni','Via Giuseppe Pomba 6 10123 Torino','011 8600105',?,?,'Cucina italiana',3,4.0,3
https://www.yelp.it/biz/kebab-samir-torino,'kebab Samir','piazza Adriano Torino',null,?,?,Kebab,1,5.0,2
https://www.yelp.it/biz/japs-torino-3,Japs!,'Corso Alcide De Gasperi 8 10121 Torino','011 4349624',?,?,'Cucina giapponese; Sushi bar',2,4.5,2
https://www.yelp.it/biz/sweet-lab-torino,'Sweet Lab','Via Principe Amedeo 37 10123 Torino','011 19457907',?,?,'Dolci; Pasticcerie; Cupcake',2,4.5,2
https://www.yelp.it/biz/la-porta-rossa-torino,'La Porta Rossa','Via Passalacqua 3B 10122 Torino','011 530816',?,?,'Cucina italiana; Piatti a base di pesce',3,4.0,4
https://www.yelp.it/biz/circolo-dei-lettori-torino,'Circolo dei lettori','Via Giambattista Bogino 9 10123 Torino','011 4326827',?,?,'Cucina italiana',1,4.0,3
https://www.yelp.it/biz/vo-torino,Vo,'Via Andrea Provana 3 10123 Torino','011 8390288',?,?,'Cucina italiana',4,4.0,3
https://www.yelp.it/biz/pinacoteca-giovanni-e-marella-agnelli-torino,'Pinacoteca Giovanni E Marella Agnelli','V. Nizza 230 10126 Torino','011 0062713',?,?,Musei,null,3.5,5
https://www.yelp.it/biz/caffe-vittorio-veneto-torino,'Caffe Vittorio Veneto','Piazza Vittorio Veneto 2 Torino','011 8171756',?,?,'Caffè; Caffè/Tè',2,4.0,3
https://www.yelp.it/biz/paco-torino,Paco,'Via Giuseppe Mazzini 4 10123 Torino','011 531096',?,?,'Cucina messicana',1,4.5,2
https://www.yelp.it/biz/miagola-cafe-torino,'Miagola cafe','Via Giovanni Amendola 6D 10121 Torino',null,?,?,Caffè,3,4.5,2
https://www.yelp.it/biz/passamaneria-torino,Passamaneria,'Via Botero 16 10122 Torino',null,?,?,'Cucina italiana',3,4.5,2
https://www.yelp.it/biz/casale93-torino,Casale93,'Corso Casale 93 10132 Torino','011 8197864',?,?,'Cucina italiana',2,4.5,3
https://www.yelp.it/biz/museo-della-sindone-torino,'Museo della Sindone','Via San Domenico 28 10122 Torino','011 4365832',?,?,Musei,null,4.0,3
https://www.yelp.it/biz/messicano-mamasita-torino,'Messicano Mamasita','Corso Rosselli 1 10128 Torino','011 5538214',?,?,'Cucina messicana',3,4.5,2
https://www.yelp.it/biz/focacceria-santagostino-torino-2,'Focacceria Sant’Agostino','Via Sant Agostino 6 10122 Torino','011 4365091',?,?,'Cucina italiana; Pizzerie',2,4.5,2
https://www.yelp.it/biz/pollastrini-torino,Pollastrini,'Corso Palestro 2 10122 Torino','011 535031',?,?,'Cucina italiana; Cucina mediterranea',2,4.5,2
'https://www.yelp.it/biz/caff\%C3\%A8-elena-storico-torino','Caffè Elena Storico','Piazza Vittorio Veneto 5 10124 Torino','011 9503395',?,?,'Bar Caffè',null,4.5,2
https://www.yelp.it/biz/el-puig-d-estelles-torino,'El Puig d’Estelles','Via 20 Settembre 57R 10121 Torino',null,?,?,'Cucina italiana',3,4.5,2
https://www.yelp.it/biz/oashi-torino,oashi,'corso Regina Margherita 167 10144 Torino','011 4732188',?,?,'Cucina giapponese',1,4.0,3
'https://www.yelp.it/biz/convitto-torteria-caf\%C3\%A8-torino','Convitto Torteria Cafè','Via San Francesco da Paola 8D 10123 Torino','011 8154070',?,?,'Caffè; Dolci',1,4.0,3
https://www.yelp.it/biz/oinos-torino,Oinos,'Via della Rocca 39G 10123 Torino','011 835084',?,?,'Cucina italiana',4,4.5,2
'https://www.yelp.it/biz/vale-un-per\%C3\%B9-torino-2','Vale Un Perù','Via San Paolo 52B 10141 Torino','011 3835253',?,?,'Cucina peruviana',3,4.5,2
https://www.yelp.it/biz/niva-cremeria-torino,'Niva Cremeria','Piazza Vittorio Veneto 7 10124 Torino','011 8125064',?,?,Gelaterie,1,4.5,2
https://www.yelp.it/biz/volver-torino-2,Volver,'Via Botero 7 10122 Torino','329 9586494',?,?,'Steak house; Cucina argentina',2,3.5,5
https://www.yelp.it/biz/eos-torino,EOS,'Via Cardinal Maurizio 14E 10131 Torino','011 8195831',?,?,'Cucina italiana',1,4.5,2
'https://www.yelp.it/biz/xo-caf\%C3\%A8-torino-3','XO’ Cafè','Via Po 46 10100 Torino','011 8178329',?,?,'Bar; Discoteche',3,3.5,4
https://www.yelp.it/biz/taglio-torino,Taglio,'Largo IV Marzo 17C 10122 Torino','011 5215575',?,?,Pizzerie,1,4.0,3
https://www.yelp.it/biz/trattoria-valenza-torino,'Trattoria Valenza','Via Borgo Dora 39 10152 Torino','011 5213914',?,?,'Cucina italiana; Trattorie',2,4.0,4
https://www.yelp.it/biz/porta-palatina-torino-2,'Porta Palatina','Via della Basilica 16 10122 Torino',null,?,?,Parchi,null,4.5,2
'https://www.yelp.it/biz/ristorante-enoteca-parlap\%C3\%A0-torino-2','Ristorante Enoteca Parlapà','Corso Principe Eugenio 17 10122 Torino','011 4365899',?,?,'Cucina italiana; Cantine/Enoteche',3,4.5,2
https://www.yelp.it/biz/le-rondini-torino,'Le Rondini','Piazza della Repubblica 1bis C 10122 Torino','011 4338743',?,?,'Cucina italiana; Pizzerie',2,3.5,4
'https://www.yelp.it/biz/bene-cos\%C3\%AC-torino','Bene Così','Via Ercole Tommaso Roero di Cortanze 2C 10124 Torino','338 9514316',?,?,'Cucina italiana; Hamburger; Cucina americana (tradizionale)',3,4.5,2
https://www.yelp.it/biz/galleria-sabauda-torino,'Galleria Sabauda','Piazzetta Reale 1 10122 Torino','011 530501',?,?,Musei,null,3.5,6
https://www.yelp.it/biz/conte-verde-torino-2,'Conte Verde','Via Palazzo di Citta 21F 10122 Torino','011 5211056',?,?,'Cucina italiana; Pizzerie; Pasticcerie',1,3.0,5
https://www.yelp.it/biz/dora-in-poi-torino,'Dora In Poi','Via Catania 21 10153 Torino','011 2409962',?,?,'Cucina italiana',2,4.5,2
https://www.yelp.it/biz/costadoro-torino,Costadoro,'Lgdora Pietro Colletta 113/6 10153 Torino','011 2483804',?,?,Caffè/Tè,2,4.5,2
https://www.yelp.it/biz/museo-carcere-le-nuove-torino,'Museo Carcere Le Nuove','Via Borsellino 3 10138 Torino',null,?,?,Musei,null,4.5,2
https://www.yelp.it/biz/la-locanda-del-bollito-torino,'La Locanda del Bollito','Corso Palermo 22 10152 Torino','392 9306936',?,?,'Cucina italiana',2,4.5,2
https://www.yelp.it/biz/l-accademia-del-panino-torino,'L’Accademia del Panino','Via San Ottovio 27A 10124 Torino','011 19694708',?,?,Panini/Sandwich,1,4.5,2
https://www.yelp.it/biz/boja-fauss-torino-2,'Boja Fauss','Via Saluzzo 48 10125 Torino','011 6599464',?,?,'Cucina piemontese',2,3.5,4
https://www.yelp.it/biz/old-wild-west-torino,'Old Wild West','Stazione Torino Porta Nuova Corso Vittorio Emanuele II 10125 Torino','011 4546179',?,?,'Fast food; Steak house',2,3.0,6
https://www.yelp.it/biz/l-angolo-greco-torino,'L’Angolo Greco','Corso Vittorio Emanuele II 40 10123 Torino','011 888855',?,?,'Cucina greca',2,3.5,3
https://www.yelp.it/biz/shamrock-inn-torino,'Shamrock inn','Corso Vittorio Emanuele II 34M 10123 Torino','345 9330379',?,?,'Pub; Hamburger',2,3.5,3
https://www.yelp.it/biz/waxy-torino,Waxy,'Piazza Nizza 77/A 10126 Torino','011 6680649',?,?,Pub,2,3.5,4
https://www.yelp.it/biz/pizzeria-fratelli-la-bufala-torino,'Pizzeria Fratelli La Bufala','Via Barbaroux 37A 10122 Torino','011 5185843',?,?,'Cucina italiana',3,3.0,7
https://www.yelp.it/biz/bunet-torino,Bunet,'Piazza Sabotino 1 10138 Torino','011 19861053',?,?,Bar,2,4.5,2
https://www.yelp.it/biz/el-centenario-torino,'El Centenario','Via Biancamano 3 10121 Torino','011 539506',?,?,'Cucina italiana; Caffè; Cucina messicana',3,2.5,6
https://www.yelp.it/biz/lord-nelson-torino,'Lord Nelson','Via San Domenico 51 10122 Torino','335 5338896',?,?,'Pizzerie; Birreria; Karaoke',2,3.5,3
'https://www.yelp.it/biz/pastarell-mont\%C3\%A0',Pastarell,'Corso San Martino 3 12046 Montà',null,?,?,'Dolci; Pasticcerie',2,5.0,2
https://www.yelp.it/biz/mcdonalds-torino-3,McDonald’s,'Via Cossa Pietro 293 10151 Torino','011 4515029',?,?,'Hamburger; Fast food',1,4.5,3
https://www.yelp.it/biz/ristorante-g-torino,'Ristorante G','Via Vincenzo Gioberti 24 10128 Torino','011 539842',?,?,'Cucina italiana',2,4.0,2
https://www.yelp.it/biz/museo-di-scienze-naturali-torino,'Museo di Scienze Naturali','Via Giolitti 36 10123 Torino','011 4326354',?,?,Musei,null,3.0,6
https://www.yelp.it/biz/lo-stonnato-torino,'Lo Stonnato','Via Giuseppe Baretti 10 10125 Torino','011 2631440',?,?,'Pizzerie; Cucina italiana',2,4.0,2
https://www.yelp.it/biz/la-ristonomia-torino,'La Ristonomia','Via Antonio Giuseppe Bertola 41E 10122 Torino','011 19770446',?,?,'Cucina italiana; Caffetteria; Piatti a base di pesce',3,5.0,1
https://www.yelp.it/biz/cecchi-torino,Cecchi,'Via Fabrizi Nicola 32 10145 Torino','011 7496394',?,?,Pizzerie,2,4.5,2
https://www.yelp.it/biz/scapadaca-torino,Scapa’daca’,'Corso San Maurizio 48/B 10124 Torino',null,?,?,Bar,2,3.5,4
https://www.yelp.it/biz/fiorfood-torino,Fiorfood,'Galleria San Federico 26 10121 Torino','011 511771',?,?,'Cucina italiana',3,4.0,2
https://www.yelp.it/biz/villa-somis-torino,'Villa Somis','Strada Val Pattonera 138 10100 Torino','011 6312617',?,?,'Cucina italiana',4,4.5,2
https://www.yelp.it/biz/jumping-jester-torino,'Jumping Jester','Via Giuseppe Mazzini 2 10123 Torino',null,?,?,Pub,3,3.0,4
https://www.yelp.it/biz/adonis-torino,Adonis,'Via Saluzzo 25E 10125 Torino','011 0769491',?,?,Creperie,2,5.0,1
https://www.yelp.it/biz/caffe-del-centro-torino,'Caffe’ del Centro','Via Venti Settembre 28 10121 Torino','011 5171950',?,?,'Pizzerie; Caffè',1,4.5,2
https://www.yelp.it/biz/shaka-brah-torino,'Shaka Brah','Via Giuseppe Baretti 12E 10125 Torino','011 19665280',?,?,'Cocktail bar',2,5.0,1
https://www.yelp.it/biz/barnum-torino,Barnum,'Via Saluzzo 23Bis 10125 Torino','011 655548',?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/jaipur-torino,Jaipur,'Corso Orbassano 230 10137 Torino',null,?,?,'Cucina indiana',null,3.0,8
https://www.yelp.it/biz/bucks-g-d-34-torino-2,'Buck’s G.D. 34','Via Arsenale 34 10121 Torino','011 5119157',?,?,Bar,2,4.0,2
https://www.yelp.it/biz/piazza-castello-torino,'Piazza Castello','Piazza Castello Torino',null,?,?,'Monumenti/Luoghi storici e d interesse',null,4.0,2
'https://www.yelp.it/biz/frat\%C3\%B2-torino',Fratò,'Via Andrea Doria 21B 10123 Torino','011 19703744',?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/il-borgo-medievale-torino,'Il Borgo Medievale','Viale Virgilio 107 Parco del Valentino 10126 Torino',null,?,?,'Monumenti/Luoghi storici e d interesse',null,5.0,1
https://www.yelp.it/biz/primaepoi-torino-3,Primaepoi,'Via Giuseppe Luigi Lagrange 38 10123 Torino',null,?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/el-centenario-torino-2,'El Centenario','Corso Giacomo Matteotti 17M 10121 Torino','011 539506',?,?,'Cucina tex-mex',2,3.5,3
'https://www.yelp.it/biz/caff\%C3\%A8-petra-torino','Caffè Petra','Via B Galliari 16 10125 Torino','011 6508696',?,?,'Cucina italiana',2,4.0,2
https://www.yelp.it/biz/rossosapore-torino,Rossosapore,'Via Urbano Rattazzi 3F 10123 Torino','011 4546961',?,?,'Cucina siciliana',2,4.0,2
https://www.yelp.it/biz/st-martin-torino,'St. Martin','Corso San Martino 1 10122 Torino','011 5691762',?,?,'Pizzerie; Pub',null,4.0,2
https://www.yelp.it/biz/le-putrelle-osteria-torino,'Le Putrelle Osteria','Via Tomm Valperga Caluso 11 10125 Torino','011 6692129',?,?,'Cucina italiana',1,4.0,2
https://www.yelp.it/biz/vintage-torino,Vintage,'Piazza Solferino 16H 10121 Torino','011 535948',?,?,'Cucina italiana',4,4.0,2
https://www.yelp.it/biz/palazzo-barolo-torino,'Palazzo Barolo','Via Delle Orfane 7 10122 Torino','011 4360311',?,?,Musei,null,3.0,5
https://www.yelp.it/biz/cantina-babette-torino,'Cantina Babette','Via Vittorio Alfieri 16F 10121 Torino','011 547882',?,?,'Cucina italiana',3,4.0,2
'https://www.yelp.it/biz/caff\%C3\%A9-montevecchio-torino','Caffé Montevecchio','Via San Secondo 19 10128 Torino',null,?,?,Caffè,null,5.0,1
https://www.yelp.it/biz/serranos-torino,Serranos,'Vía San Massimo 11E 10123 Torino','011 0260265',?,?,'Tapas bar; Cucina spagnola',null,5.0,1
https://www.yelp.it/biz/pizzeria-da-michele-torino,'Pizzeria Da Michele','Piazza Vittorio Veneto 4 10123 Torino','011 888836',?,?,Pizzerie,2,3.5,4
https://www.yelp.it/biz/tasty-burger-torino,'Tasty Burger','Via San Secondo 7bis 10128 Torino','011 544577',?,?,'Cucina americana (tradizionale); Hamburger',null,5.0,1
https://www.yelp.it/biz/taco-bang-torino,'Taco Bang','Via Madama Cristina 95E 10126 Torino','011 7900816',?,?,'Fast food; Cucina messicana',1,5.0,1
https://www.yelp.it/biz/casa-fiore-torino,'Casa Fiore','Via della Rocca 39 10123 Torino','011 19584146',?,?,'Cucina piemontese',null,5.0,1
https://www.yelp.it/biz/galante-torino,Galante,'Corso Palestro 15 10100 Torino','011 537757',?,?,'Cucina italiana',3,4.5,2
https://www.yelp.it/biz/fondazione-pietro-accorsi-torino,'Fondazione Pietro Accorsi','V. Po 55 10124 Torino','011 8129116',?,?,Musei,null,4.0,3
https://www.yelp.it/biz/nyc-caffe-torino,'NYC Caffe','Via Giuseppe Mazzini 35 10123 Torino',null,?,?,Caffè,2,5.0,1
https://www.yelp.it/biz/il-tabisca-turin,'Il Tabisca','Piazza Vittorio Veneto 16 10123 Turin','011 0207682',?,?,'Cucina italiana; Pizzerie',3,5.0,2
https://www.yelp.it/biz/la-pagoda-di-hu-lia-meng-torino,'La Pagoda di HU LIA Meng','Via Gioia Melchiorre 2 10100 Torino','011 539897',?,?,'Cucina italiana',2,5.0,1
'https://www.yelp.it/biz/caff\%C3\%A8-palazzo-reale-torino-2','Caffè Palazzo Reale','Palazzo Reale 10122 Torino',null,?,?,Caffetteria,null,4.0,2
https://www.yelp.it/biz/pizzeria-dual-torino,'Pizzeria Dual','Via Cesare Battisti 17 10123 Torino','011 8802647',?,?,'Cucina italiana; Pizzerie; Hamburger',2,5.0,1
https://www.yelp.it/biz/faro-bar-torino,'Faro Bar','Via Po 30C 10124 Torino',null,?,?,'Caffetteria; Cucina vegana; Frullati/Succhi/Centrifugati; ',1,5.0,1
https://www.yelp.it/biz/casa-amica-friski-torino,'Casa Amica Friski','Corso Galileo Ferraris 131 10128 Torino',null,?,?,'Cucina italiana',null,5.0,1
https://www.yelp.it/biz/crepes-a-porter-torino,'Crepes a Porter','Via dell Arsenale 38 10121 Torino',null,?,?,Creperie,null,5.0,1
https://www.yelp.it/biz/la-bottega-del-gusto-torino,'La Bottega Del Gusto','Via Andrea Doria 15 10123 Torino','011 6995030',?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/pastamaneria-torino,Pastamaneria,'Via Antonio Giuseppe Bertola 33 10122 Torino','011 19784921',?,?,'Cucina piemontese',3,5.0,1
https://www.yelp.it/biz/matrioska-torino,Matrioska,'Via Saluzzo 42Bis 10125 Torino','011 7900691',?,?,'Cocktail bar',1,5.0,1
https://www.yelp.it/biz/kiki-torino,Kiki,'via della rocca 39 10123 Torino','011 835084',?,?,'Cucina giapponese',null,4.0,2
https://www.yelp.it/biz/il-padellino-torino,'Il Padellino','Corso Vinzaglio 21 10121 Torino','011 533730',?,?,'Cucina italiana; Pizzerie; Bistrot',2,5.0,1
https://www.yelp.it/biz/baccanale-torino,Baccanale,'Via Delle Cacce 40B 10135 Torino',null,?,?,'Cucina italiana',3,4.5,2
https://www.yelp.it/biz/oriental-daily-by-kiki-torino,'Oriental Daily by Kiki','Via Cesana 72 10139 Torino','011 4470067',?,?,'Cucina giapponese; Sushi bar',2,4.0,2
https://www.yelp.it/biz/fassoneria-torino,Fassoneria,'Piazza Emanuele Filiberto 4 10122 Torino','346 2341996',?,?,Hamburger,2,5.0,1
https://www.yelp.it/biz/astoria-torino,Astoria,'Via Claudio Luigi Berthollet 13 10125 Torino','389 7663731',?,?,'Cocktail bar; Bagel',2,5.0,1
https://www.yelp.it/biz/500-calorie-torino,'500 Calorie','Via San Quintino 33C 10121 Torino','329 3985383',?,?,'Cucina italiana',null,5.0,1
https://www.yelp.it/biz/il-ponte-torino-4,'Il Ponte','Via Giovanni da Verazzano 15 10129 Torino','011 597721',?,?,'Cucina italiana',3,5.0,1
https://www.yelp.it/biz/biberon-torino,Biberon,'Via Silvio Pellico 2F 10125 Torino','328 2817954',?,?,Bar,1,5.0,1
https://www.yelp.it/biz/grezzo-torino,Grezzo,'Via Giovanni Amendola 9D 10121 Torino','011 19213584',?,?,'Pasticcerie; Cioccolatai; Senza glutine',2,5.0,1
https://www.yelp.it/biz/berbel-torino,Berbel,'Via San Domenico 33B 10144 Torino','011 4366778',?,?,'Cucina italiana',3,5.0,1
https://www.yelp.it/biz/ortigia-bistrot-torino,'Ortigia Bistrot','Via Sant Agostino 15B 10122 Torino','011 2645290',?,?,'Piatti a base di pesce; Cucina mediterranea; Cucina siciliana',2,5.0,1
https://www.yelp.it/biz/1610-bagel-torino,'1610 Bagel','Via XX Settembre 16B 10121 Torino','011 19877041',?,?,'Panini/Sandwich; Venditori ambulanti; Specialità alimentari; ',1,5.0,1
https://www.yelp.it/biz/brasserie-bordeaux-torino-2,'Brasserie Bordeaux','10125 Torino',null,?,?,'Ristoranti; Cocktail bar',1,5.0,1
https://www.yelp.it/biz/la-maison-de-marie-torino,'La Maison de Marie','Via Giuseppe Garibaldi 18 10122 Torino','011 5214875',?,?,Colazioni/Brunch,3,5.0,1
https://www.yelp.it/biz/la-mansa-del-re-torino,'La Mansa del Re','Corso Vittorio Emanuele II 40A 10123 Torino','011 884350',?,?,'Cucina piemontese; Trattorie',3,5.0,1
https://www.yelp.it/biz/olsen-di-caldi-cinzia-torino,'Olsen di Caldi Cinzia','Via Sant Agostino 4 10134 Torino','011 4361573',?,?,'Cucina vegetariana; Cioccolatai',null,5.0,1
'https://www.yelp.it/biz/settes\%C3\%AC-torino-2',Settesì,'Via Andrea Provana 3B 10123 Torino','334 3330101',?,?,'Cucina italiana',3,5.0,1
'https://www.yelp.it/biz/caf\%C3\%A9-accorsi-palace-torino','Café Accorsi Palace','Via Po 57 10124 Torino','011 5691738',?,?,'Caffè; Caffè/Tè',2,4.0,2
https://www.yelp.it/biz/pan-cafe-torino,'Pan Cafe','Largo IV Marzo 9 10122 Torino','011 4360360',?,?,'Cucina italiana; Caffè',3,5.0,1
https://www.yelp.it/biz/arigato-torino,Arigato,'Via Nizza 71 10126 Torino',null,?,?,'Cucina giapponese; All you can eat Crudo',2,5.0,1
https://www.yelp.it/biz/la-via-della-seta-torino,'La Via della Seta','Corso Casale 160 10132 Torino','011 8190557',?,?,'Cucina italiana',2,3.5,3
https://www.yelp.it/biz/la-cabane-torino-2,'La Cabane','Via della Rocca 10C 10123 Torino','011 03788308',?,?,'Bar; Cucina francese',3,5.0,1
https://www.yelp.it/biz/gelateria-delle-alpi-torino,'Gelateria Delle Alpi','Via PO 18 10100 Torino','011 8125043',?,?,'Gelaterie; Caffè/Tè; Dolci',1,3.5,3
https://www.yelp.it/biz/angolo-del-parin-torino,'Angolo del Parin','Via Bernardino Galliari 27 10125 Torino','011 6692040',?,?,'Cucina italiana',3,5.0,1
https://www.yelp.it/biz/pastis-2020-torino,'Pastis 2020','Via Sant Agostino 10122 Torino','011 5211085',?,?,Bar,2,5.0,1
https://www.yelp.it/biz/menodiciotto-torino,Menodiciotto,'Piazza Castello 71 Torino','011 2237825',?,?,Caffè,2,5.0,1
https://www.yelp.it/biz/gusti-e-sapori-torino,'Gusti e Sapori','Via Boucheron Carlo 18 10122 Torino','011 541190',?,?,Pizzerie,2,3.0,4
https://www.yelp.it/biz/a6-sciamadda-torino,'A6 Sciamadda','Via Maria Vittoria 32 10123 Torino','011 0205184',?,?,'Piatti a base di pesce',1,5.0,1
https://www.yelp.it/biz/menupizza-torino,Menupizza,'Via Claudio Beaumont 34 10138 Torino','011 7654491',?,?,Pizzerie,1,5.0,1
'https://www.yelp.it/biz/kirkuk-kaff\%C3\%A8-torino-2','Kirkuk Kaffè','Via Carlo Alberto 10 10123 Torino','011 530657',?,?,'Cucina mediorientale',2,3.5,3
https://www.yelp.it/biz/officine-panino-torino,'Officine Panino','Via Carlo Alberto 18 10123 Torino','011 4546368',?,?,Panini/Sandwich,1,5.0,1
https://www.yelp.it/biz/museo-nazionale-del-risorgimento-italiano-torino,'Museo Nazionale del Risorgimento Italiano','Via Accademia Delle Scienze 5 10123 Torino','011 5621147',?,?,Musei,null,3.5,4
https://www.yelp.it/biz/habanero-torino-2,Habanero,'Via Michele Buniva 4 10124 Torino','011 19702328',?,?,'Cucina messicana',3,5.0,1
https://www.yelp.it/biz/pizza-ad-hoc-torino,'Pizza Ad Hoc','Via Plana Giovanni 7B 10123 Torino','011 8128643',?,?,Pizzerie,1,5.0,1
https://www.yelp.it/biz/la-cuite-torino,'La Cuite','Via IV Marzo 8 10122 Torino','329 3737845',?,?,Bistrot,2,5.0,1
https://www.yelp.it/biz/maggazino-52-torino,'Maggazino 52','Via Giovanni Giolitti 52A 10123 Torino','011 4271938',?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/spazio-la-stampa-torino,'Spazio La Stampa','Via Lugaro 21 10126 Torino','011 6568319',?,?,Musei,null,5.0,1
https://www.yelp.it/biz/bar-torrefazione-beccuti-torino,'Bar Torrefazione Beccuti','Via Micca Pietro 10 10122 Torino','011 5621704',?,?,Caffè,null,5.0,1
https://www.yelp.it/biz/family-bar-torino,'Family Bar','Via Principi d Acaja 33 10143 Torino','011 4344865',?,?,'Caffè; Colazioni/Brunch',1,5.0,1
'https://www.yelp.it/biz/caff\%C3\%A8-savoia-torino-3','Caffè Savoia','Via della Consolata 10122 Torino',null,?,?,Bar,null,5.0,1
https://www.yelp.it/biz/tiffany-lounge-torino,'Tiffany Lounge','Via da Verazzano 43 10129 Torino',null,?,?,'Caffè; Caffè/Tè; Lounge bar',null,5.0,1
'https://www.yelp.it/biz/caff\%C3\%A8-liber-torino','Caffè Liber','Via Barbaroux 25 10154 Torino','011 531679',?,?,'Pub; Cocktail bar',2,5.0,1
https://www.yelp.it/biz/la-taverna-greca-torino-2,'La Taverna Greca','Via Monginevro 29 10138 Torino','011 337334',?,?,'Cucina Greca',2,null,0
https://www.yelp.it/biz/quaglia-teresa-torino,'Quaglia Teresa','Via Barbaroux Giuseppe 10 10122 Torino','011 538818',?,?,'Fast food',1,5.0,1
https://www.yelp.it/biz/la-via-del-sale-torino,'La Via del Sale','Via San Francesco Da Paola 2 10123 Torino','011 888389',?,?,'Cucina italiana',2,3.5,3
https://www.yelp.it/biz/bar-lo-scudiero-torino,'Bar Lo Scudiero','Corso Massimo D Azeglio 60 10126 Torino','011 7940828',?,?,Caffè,2,5.0,1
https://www.yelp.it/biz/antica-salumeria-torino,'Antica Salumeria','Via Giuseppe Garibaldi 12 10122 Torino','011 5212547',?,?,'Wine bar; Tapas bar; Salumerie',2,5.0,1
https://www.yelp.it/biz/vasa-vasa-torino,'Vasa Vasa','Via Amendola 4 bis 10121 Torino',null,?,?,'Cucina italiana; Gelaterie',3,3.5,3
https://www.yelp.it/biz/il-porto-torino,'Il Porto','Via Bellezia Angolo Via Corte D Appello Zona Quadrilatero Romano 10122 Torino','011 4367865',?,?,'Piatti a base di pesce',3,5.0,1
'https://www.yelp.it/biz/bord\%C3\%B2-torino',Bordò,'Via Palazzo di Città 19A 10122 Torino',null,?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/pizzeria-pieros-torino,'Pizzeria Piero’s','Via Principe Amedeo 25 10123 Torino','011 8172254',?,?,Pizzerie,1,5.0,1
https://www.yelp.it/biz/yoshi-bar-torino,'Yoshi bar','Via San Donato 6F 10144 Torino','011 0466614',?,?,'Sushi bar',3,5.0,1
https://www.yelp.it/biz/cornetti-night-torino,'Cornetti Night','Via Piave 2 10122 Torino',null,?,?,Dolci,1,5.0,1
https://www.yelp.it/biz/gaudenti-1971-torino,'Gaudenti 1971','Via Po 14A 10123 Torino',null,?,?,'Panifici; Pasticcerie; Colazioni/Brunch',2,5.0,1
https://www.yelp.it/biz/museo-diffuso-della-resistenza-torino,'Museo Diffuso della Resistenza','Corso Valdocco 4A 10122 Torino','011 01120780',?,?,Musei,null,5.0,1
https://www.yelp.it/biz/john-joy-torino,'John Joy','Lorenzo Valerio 5B Lorenzo Valerio 5b 10122 Torino',null,?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/pastis-torino,Pastis,'Piazza Emanuele Filiberto 9B 10122 Torino','011 5211085',?,?,'Cucina italiana',1,3.5,4
https://www.yelp.it/biz/lady-bar-torino,'Lady Bar','Via Sant Ottavio 2 10124 Torino','011 8173569',?,?,'Bar; Caffetteria',3,5.0,1
https://www.yelp.it/biz/la-bufala-torino,'La Bufala','Via del Carmine 22 10122 Torino','011 5217011',?,?,Pizzerie,1,5.0,1
https://www.yelp.it/biz/il-picchio-torino,'Il Picchio','Corso Lione 40 10141 Torino','011 3859681',?,?,Pizzerie,2,3.0,4
https://www.yelp.it/biz/trattoria-da-cinzia-torino,'Trattoria Da Cinzia','Via Madama Cristina 165 10126 Torino','011 6963515',?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/la-mela-stregata-torino,'La Mela Stregata','Piazza Carducci 122 10126 Torino','011 6598445',?,?,'Dolci; Caffè; Colazioni/Brunch',1,5.0,1
https://www.yelp.it/biz/fetta-di-polenta-torino,'Fetta di Polenta','Via Giulia di Barolo 9 10124 Torino',null,?,?,'Monumenti/Luoghi storici e d interesse',null,5.0,1
https://www.yelp.it/biz/l-osteria-di-pierantonio-torino,'L’Osteria Di Pierantonio','Via Bizzozero 15 10126 Torino','011 674528',?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/gelateria-popolare-torino,'Gelateria Popolare','Via Borgo Dora 3 10152 Torino',null,?,?,Gelaterie,2,5.0,1
https://www.yelp.it/biz/barcollo-torino,Barcollo,'corso Regina 88 bis 10153 Torino',null,?,?,'Cocktail bar',1,5.0,1
https://www.yelp.it/biz/il-cortiletto-torino-2,'Il Cortiletto','Via Borgo Dora 29 10152 Torino','011 4367183',?,?,'Cucina italiana',3,5.0,1
